index,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,matched,confidence
295,fAC7yMMFlHCW-t6fwTR8MQ,Portland Motor Works,9032 SE Woodstock Blvd,Portland,OR,97266,45.479054,-122.5698325,5.0,19,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Oil Change Stations, Automotive, Auto Repair, Transmission Repair","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0'}","[""name: ('Portland Motor Works Inc',)"", 'full address: 9032 SE Woodstock Blvd, Portland, OR 97266, USA', 'coordinates: (45.4790757, -122.5698073)', 'postal code: 97266', 'state: OR']",80.0
296,kNqyga93EnHymMtBsc7z7g,Planetary Burger,3088 Main Street,Vancouver,BC,V5T 3G5,49.257755,-123.100984,4.5,29,1,"{'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BYOB': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True'}","Restaurants, Salad, Poutineries, Vegan, Vegetarian, Burgers, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}","[""name: ('Planetary Burger',)"", 'full address: 3088 Main St, Vancouver, BC V5T 3G5, Canada', 'coordinates: (49.2577276, -123.1008971)', 'postal code: V5T 3G5', 'state: BC']",80.0
297,3szH2TmKJbZTLtebrqH8Zw,McDonald's,1241 Sr 436,Casselberry,FL,32707,28.635005,-81.323333,1.0,9,1,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'DriveThru': 'True'}","Burgers, Restaurants, Fast Food, Coffee & Tea, Food","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-23:0'}","[""name: McDonald's"", 'full address: 1241 FL-436, Casselberry, FL 32707, USA', 'coordinates: (28.6355075, -81.32308189999999)', 'postal code: 32707', 'state: FL']",100.0
298,UkTsmwSjBFVt9hE0s9OCQA,Steveston Marine & Hardware,1667 W 5th Avenue,Vancouver,BC,V6J 1K1,49.2673134,-123.142531,2.5,18,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Home & Garden, Boat Dealers, Automotive, Shopping, Hardware Stores","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-17:0'}","[""name: ('Steveston Marine & Hardware',)"", 'full address: 1667 W 5th Ave, Vancouver, BC V6J 1N5, Canada', 'coordinates: (49.2673134, -123.1425311)', 'postal code: V6J 1N5', 'state: BC']",60.0
299,fDN0uSIiyO1kLRZEJVJ6dg,Park Pizza & Brewing Company,6941 Lake Nona Blvd,Orlando,FL,32827,28.372404,-81.278252,4.0,243,1,"{'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False'}","Breweries, Brewpubs, Pizza, Food, Restaurants, American (New)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-23:59', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}","[""name: ('Park Pizza & Brewing Company',)"", 'full address: 6941 Lake Nona Blvd Suite 100, Orlando, FL 32827, USA', 'coordinates: (28.372398, -81.278251)', 'postal code: 32827', 'state: FL']",80.0
300,jQId8mzcIop_fhidoy1Gww,All-Star Mobile Auto Detailing,"90 Canal St, Fl 4th",Boston,MA,02114,42.3640075,-71.0599445,5.0,27,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WiFi': ""u'no'""}","Auto Detailing, Car Wash, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-17:0', 'Sunday': '9:0-14:0'}","[""name: ('All-Star Mobile Auto Detailing | Ceramic Coating',)"", 'full address: 90 Canal St 4th floor suite 400, Boston, MA 02114, USA', 'coordinates: (42.3639703, -71.0599428)', 'postal code: 02114', 'state: MA']",60.0
301,VefQoCqzg1c0pDHUe51zQA,Marine Layer,"675 Ponce De Leon Ave NE, Unit C199",Atlanta,GA,30308,33.772411,-84.365807,3.5,7,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Women's Clothing, Men's Clothing, Accessories, Fashion","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-18:0'}","[""name: ('Marine Layer',)"", 'full address: 675 Ponce De Leon Ave NE c199, Atlanta, GA 30308, USA', 'coordinates: (33.772447, -84.3658439)', 'postal code: 30308', 'state: GA']",60.0
302,BvH6e2kieIeGgU1OKKCfTQ,Marjohn SkinCare,"2894 W Lake Mary Blvd, Ste 1008",Lake Mary,FL,32746,28.7565322,-81.3300786,5.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'False', 'BikeParking': 'True'}","Day Spas, Beauty & Spas","{'Monday': '9:30-18:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-14:0'}","[""name: ('Marjohn Skin Care',)"", 'full address: 2894 W Lake Mary Blvd suite 1008, Lake Mary, FL 32746, USA', 'coordinates: (28.756587, -81.330035)', 'postal code: 32746', 'state: FL']",60.0
303,SybQ2WSMmLTt9bIa0-iPug,Estefani's Restaurant,106 Union St,Lynn,MA,01902,42.467468,-70.940217,4.5,27,1,"{'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'OutdoorSeating': 'None', 'Corkage': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Breakfast & Brunch, Spanish, Bars, Mexican, Seafood, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}","['name: (""Estefani\'s Restaurant"",)', 'full address: 106 Union St, Lynn, MA 01902, USA', 'coordinates: (42.4674525, -70.94021390000002)', 'postal code: 01902', 'state: MA']",80.0
304,gEfrdvcra6TnMaK54AYlcg,Beauclaire Restaurant,100 N Alexander St,Mount Dora,FL,32757,28.798204,-81.6454366212,2.5,25,1,"{'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True'}","Event Planning & Services, Hotels, Breakfast & Brunch, Hotels & Travel, Southern, Restaurants","{'Monday': '7:30-20:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-21:0', 'Saturday': '7:30-21:0', 'Sunday': '7:30-14:30'}","[""name: ('The Beauclaire',)"", 'full address: 100 Alexander St, Mt Dora, FL 32757, USA', 'coordinates: (28.7981876, -81.6454389)', 'postal code: 32757', 'state: FL']",80.0
305,UUm01v-ed313M9dVSD4faQ,Panera Bread,"1080 Peachtree St NE, Ste 14",Atlanta,GA,30309,33.7840151,-84.3834613,2.0,92,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""u'loud'"", 'Alcohol': ""'none'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsPriceRange2': '1', 'DriveThru': 'True', 'HasTV': 'True'}","Restaurants, Salad, Soup, Sandwiches","{'Monday': '6:30-19:0', 'Tuesday': '6:30-19:0', 'Wednesday': '6:30-19:0', 'Thursday': '6:30-19:0', 'Friday': '6:30-19:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}","[""name: ('Panera Bread',)"", 'full address: 1080 Peachtree St NE Suite 14, Atlanta, GA 30309, USA', 'coordinates: (33.7839994, -84.3835429)', 'postal code: 30309', 'state: GA']",80.0
306,1GRK2j8iQXlKl-8dV0dMAg,Santacross Distinctive Shoe Serv,151 Tremont St,Boston,MA,02111,42.3544996,-71.0633802,4.5,30,1,{'BusinessAcceptsCreditCards': 'False'},"Shoe Repair, Local Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","[""name: ('Santacross Distinctive Shoe',)"", 'full address: 151 Tremont St, Boston, MA 02111, USA', 'coordinates: (42.3542824, -71.0636014)', 'postal code: 02111', 'state: MA']",80.0
307,59WC7xqAx4gZZ_fhujH34A,Slurping Turtle,4049 Worth Ave,Columbus,OH,43219,40.0543450375,-82.9139600021,4.5,36,1,"{'WheelchairAccessible': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Ramen, Japanese, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}","[""name: ('Slurping Turtle',)"", 'full address: 4049 Worth Ave, Columbus, OH 43219, USA', 'coordinates: (40.0542293, -82.9137962)', 'postal code: 43219', 'state: OH']",80.0
308,VWilVUTvbM78obNeU6VkKQ,AutoZone,805 Providence Hwy,Dedham,MA,02026,42.237688,-71.178919,3.5,8,1,,"Auto Parts & Supplies, Automotive","{'Monday': '7:30-21:0', 'Tuesday': '7:30-21:0', 'Wednesday': '7:30-21:0', 'Thursday': '7:30-21:0', 'Friday': '7:30-21:0', 'Saturday': '7:30-21:0', 'Sunday': '8:30-19:0'}","[""name: ('AutoZone Auto Parts',)"", 'full address: 805 Providence Hwy, Dedham, MA 02026, USA', 'coordinates: (42.2376547, -71.1789232)', 'postal code: 02026', 'state: MA']",80.0
309,H04A65JYeN39WevXVrbFDA,Tire Empire,12417 SE Foster Rd,Portland,OR,97236,45.476818,-122.535225,5.0,38,1,{'BusinessAcceptsCreditCards': 'True'},"Tires, Automotive","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-17:0'}","[""name: ('TIRE EMPIRE LLC.',)"", 'full address: 12417 SE Foster Rd, Portland, OR 97236, USA', 'coordinates: (45.4768055, -122.5352246)', 'postal code: 97236', 'state: OR']",80.0
310,l6J7uhQdg6vB1lIxvvt3rA,Austin Roasting Company,"720 US Hwy 183 S, Ste 301",Austin,TX,78741,30.234006,-97.684962,5.0,7,1,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Coffee & Tea, Food","{'Monday': '6:30-15:30', 'Tuesday': '6:30-15:30', 'Wednesday': '6:30-15:30', 'Thursday': '6:30-15:30'}","[""name: ('Austin Roasting Company',)"", 'full address: 720 Bastrop Hwy #301, Austin, TX 78741, USA', 'coordinates: (30.2336252, -97.68671359999999)', 'postal code: 78741', 'state: TX']",40.0
311,W9ppCA0R9Bej2EV49OCK8g,Soul Cup Cafe,1071A Ridgeway Avenue,Coquitlam,BC,V3J 1S6,49.2499115,-122.8625357,4.5,27,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'None', 'WheelchairAccessible': 'True'}","Juice Bars & Smoothies, Coffee & Tea, Food","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:30', 'Saturday': '12:0-23:30', 'Sunday': '11:30-22:0'}","[""name: ('Soul Cup Cafe',)"", 'full address: 1071A Ridgeway Ave, Coquitlam, BC V3J 1S6, Canada', 'coordinates: (49.24991199999999, -122.8625359)', 'postal code: V3J 1S6', 'state: BC']",80.0
312,mywyD0jvzhDx35jMQLl1XQ,Cedarbrook Landscaping & Garden Center,6058 Glick Rd,Powell,OH,43065,40.1542263,-83.1302195,4.5,5,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False'}","Professional Services, Indoor Landscaping, Beer, Wine & Spirits, Home Services, Interior Design, Landscaping, Shopping, Landscape Architects, Nurseries & Gardening, Utilities, Home & Garden, Food","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}","[""name: ('Cedarbrook Landscaping & Garden Center',)"", 'full address: 6058 Glick Rd, Powell, OH 43065, USA', 'coordinates: (40.1539326, -83.129932)', 'postal code: 43065', 'state: OH']",80.0
313,jpUJ8_gnWRLKxDCzDhmEgQ,About Women by Women,30 Washington St,Wellesley,MA,02481,42.32483,-71.258858,3.0,42,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Doctors, Health & Medical, Obstetricians & Gynecologists","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","[""name: ('About Women by Women',)"", 'full address: 30 Washington St, Wellesley, MA 02481, USA', 'coordinates: (42.3236603, -71.2588545)', 'postal code: 02481', 'state: MA']",60.0
314,aZ6wswJbJyAwQrGEwQrLoA,Deralyn Matejka,"5601 Brodie Ln, Ste 504",Austin,TX,78745,30.2268179,-97.8206925,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'HairSpecializesIn': 'None', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}","Hair Salons, Makeup Artists, Beauty & Spas","{'Monday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Saturday': '10:0-18:0'}",,
315,v8yHvmK2faxLsLhh_37wEA,Sam the Concrete Man,"3000 E Main St, Unit 145",Columbus,OH,43209,39.9570080764,-82.9183489457,2.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Home Services, Masonry/Concrete","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","[""name: ('Sam The Concrete Man',)"", 'full address: 3000 E Main St, Columbus, OH 43209, USA', 'coordinates: (39.9570106, -82.9183461)', 'postal code: 43209', 'state: OH']",60.0
316,K8YwESgEeAHLUQxugbGrGQ,Westside Ski Bike Board,1855 W 4th Avenue,Vancouver,BC,V6J 1M4,49.2682561,-123.1468871,4.5,10,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}","Shopping, Sporting Goods, Local Services, Bike Repair/Maintenance, Ski & Snowboard Shops, Bikes","{'Monday': '11:0-17:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '12:0-17:0'}","[""name: ('Westside Ski Bike Board',)"", 'full address: 1855 W 4th Ave, Vancouver, BC V6J 1M4, Canada', 'coordinates: (49.268256, -123.146887)', 'postal code: V6J 1M4', 'state: BC']",80.0
317,hV1S7IGhG_IzASFIe51fww,HiFi Buys,3157 Peachtree Rd NW,Atlanta,GA,30305,33.839987011,-84.3766563736,5.0,20,1,"{'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","High Fidelity Audio Equipment, Shopping, Music & DVDs, Books, Mags, Music & Video, Electronics","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}","[""name: ('HiFi Buys',)"", 'full address: 3157 Peachtree Rd NE, Atlanta, GA 30305, USA', 'coordinates: (33.8399825, -84.3766945)', 'postal code: 30305', 'state: GA']",80.0
318,a158sE3JztjU9cF7xG0fYg,Jacobs Heating & Air Conditioning,4474 SE Milwaukie Ave,Portland,OR,97202,45.4905238,-122.6509196,3.5,171,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home Services, Heating & Air Conditioning/HVAC, Water Heater Installation/Repair, Contractors, Air Duct Cleaning, Home Automation, Local Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","[""name: ('Jacobs Heating & Air Conditioning, Inc.',)"", 'full address: 4474 SE Milwaukie Ave, Portland, OR 97202, USA', 'coordinates: (45.490534, -122.650962)', 'postal code: 97202', 'state: OR']",80.0
319,3ZgKffwxTCi19T4taCep6g,EyeHealth Northwest,15298 SW Royalty Pkwy,Tigard,OR,97224,45.408452,-122.792483,2.0,22,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'AcceptsInsurance': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}","Eyewear & Opticians, Laser Eye Surgery/Lasik, Doctors, Health & Medical, Ophthalmologists, Optometrists, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-12:0', 'Friday': '8:0-17:0'}","[""name: ('EyeHealth Northwest - Tigard Office',)"", 'full address: 15298 SW Royalty Pkwy, Tigard, OR 97224, USA', 'coordinates: (45.40842989999999, -122.7925611)', 'postal code: 97224', 'state: OR']",80.0
320,1jLOoLpwUuTLBHkky_O7-Q,Kabuto Sushi & Grill,5661 Red Bug Lake Rd,Winter Springs,FL,32708,28.646121,-81.2695376,4.5,27,1,"{'HasTV': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'BYOB': 'False', 'OutdoorSeating': 'False', 'Corkage': 'False', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'""}","Japanese, Tapas/Small Plates, Restaurants, Sushi Bars","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:30', 'Saturday': '16:30-22:30', 'Sunday': '16:30-22:0'}","[""name: ('Kabuto Sushi & Grill',)"", 'full address: 5661 Red Bug Lake Rd, Winter Springs, FL 32708, USA', 'coordinates: (28.6461007, -81.26959640000001)', 'postal code: 32708', 'state: FL']",80.0
321,wbovv8fJoaGrrSku6o-kOA,Rolling Hills Apartments,19355 SW 65th Ave,Tualatin,OR,97062,45.3799479849,-122.7456638837,2.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Apartments, Real Estate","{'Monday': '10:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-18:0'}","[""name: ('Rolling Hills Apartments',)"", 'full address: 19355 SW 65th Ave, Tualatin, OR 97062, USA', 'coordinates: (45.379936, -122.745657)', 'postal code: 97062', 'state: OR']",80.0
322,SxkfZXwHU17bxHy70v3bjA,Cabinets To Go,236 Wood Rd,Braintree,MA,02184,42.2210692,-71.0372982,3.5,24,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Flooring, Home Services, Interior Design, Home & Garden, Building Supplies, Cabinetry, Kitchen & Bath, Shopping","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}","[""name: ('Cabinets To Go',)"", 'full address: 236 Wood Rd, Braintree, MA 02184, USA', 'coordinates: (42.2199726, -71.0382413)', 'postal code: 02184', 'state: MA']",60.0
323,AcJwfaoR3NSHPTRRJvSUXQ,Supreme Fish Delight,2722 Wesley Chapel Rd,Decatur,GA,30034,33.7073503,-84.2173608,3.0,20,1,"{'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True'}","Restaurants, Seafood","{'Monday': '16:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-20:0'}","[""name: ('Supreme Fish Delight, Wesley Chapel',)"", 'full address: 2722 Wesley Chapel Rd, Decatur, GA 30034, USA', 'coordinates: (33.707347, -84.217558)', 'postal code: 30034', 'state: GA']",80.0
